id,file_path,test_name,test_prefix,GT_output,original_test_prefix
8638,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test32,"public void test32()  throws Throwable  {
	Instant instant0 = MockInstant.ofEpochMilli(126L);
	Date date0 = Date.from(instant0);
	SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1935), ""HHATLpd|S<%`l"");
	DateFormatUtils.format(date0, (String) null, (TimeZone) simpleTimeZone0);
}",exception,"  public void test32()  throws Throwable  {
      Instant instant0 = MockInstant.ofEpochMilli(126L);
      Date date0 = Date.from(instant0);
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1935), ""HHATLpd|S<%`l"");
      // Undeclared exception!
      try { 
        DateFormatUtils.format(date0, (String) null, (TimeZone) simpleTimeZone0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8639,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test33,"public void test33()  throws Throwable  {
	MockDate mockDate0 = new MockDate(0, 0, 0, 0, 41, 124);
	DateFormatUtils.format((Date) mockDate0, "",4E<cF+3$Ep{n\"""", (TimeZone) null);
}",exception,"  public void test33()  throws Throwable  {
      MockDate mockDate0 = new MockDate(0, 0, 0, 0, 41, 124);
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Date) mockDate0, "",4E<cF+3$Ep{n\"""", (TimeZone) null);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: c
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8640,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test34,"  public void test34()  throws Throwable  {
      MockDate mockDate0 = new MockDate();
      Locale locale0 = Locale.FRANCE;
      DateFormatUtils.format((Date) mockDate0, ""EEE, dd MMM yyyy HH:mm:ss Z"", locale0);
  }",-1,"  public void test34()  throws Throwable  {
      MockDate mockDate0 = new MockDate();
      Locale locale0 = Locale.FRANCE;
      // Undeclared exception!
      DateFormatUtils.format((Date) mockDate0, ""EEE, dd MMM yyyy HH:mm:ss Z"", locale0);
  }"
8641,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test35,"public void test35()  throws Throwable  {
	Locale locale0 = Locale.GERMANY;
	DateFormatUtils.format((Date) null, ""'T'HH:mm:ssZZ"", locale0);
}",exception,"  public void test35()  throws Throwable  {
      Locale locale0 = Locale.GERMANY;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Date) null, ""'T'HH:mm:ssZZ"", locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.Calendar"", e);
      }
  }"
8642,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test36,"public void test36()  throws Throwable  {
	MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar((-1161), 43, 40);
	Date date0 = mockGregorianCalendar0.getGregorianChange();
	Locale locale0 = Locale.GERMAN;
	DateFormatUtils.format(date0, ""@1oz"", locale0);
}",exception,"  public void test36()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar((-1161), 43, 40);
      Date date0 = mockGregorianCalendar0.getGregorianChange();
      Locale locale0 = Locale.GERMAN;
      // Undeclared exception!
      try { 
        DateFormatUtils.format(date0, ""@1oz"", locale0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: o
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8643,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test37,"public void test37()  throws Throwable  {
	MockDate mockDate0 = new MockDate((-1), (-1), (-1), (-1), (-1));
	DateFormatUtils.format((Date) mockDate0, ""b$}$&BD*%f&r'jTr^"");
}",exception,"  public void test37()  throws Throwable  {
      MockDate mockDate0 = new MockDate((-1), (-1), (-1), (-1), (-1));
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Date) mockDate0, ""b$}$&BD*%f&r'jTr^"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: b
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8644,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test38,"public void test38()  throws Throwable  {
	SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1), ""O~SC!#Z"");
	Locale locale0 = Locale.KOREAN;
	DateFormatUtils.format((Calendar) null, ""O~SC!#Z"", (TimeZone) simpleTimeZone0, locale0);
}",exception,"  public void test38()  throws Throwable  {
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1), ""O~SC!#Z"");
      Locale locale0 = Locale.KOREAN;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) null, ""O~SC!#Z"", (TimeZone) simpleTimeZone0, locale0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: O
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8645,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test39,"public void test39()  throws Throwable  {
	MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
	SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1), ""iJN6 K|"");
	DateFormatUtils.format((Calendar) mockGregorianCalendar0, ""iJN6 K|"", (TimeZone) simpleTimeZone0);
}",exception,"  public void test39()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1), ""iJN6 K|"");
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) mockGregorianCalendar0, ""iJN6 K|"", (TimeZone) simpleTimeZone0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: i
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8646,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test40,"public void test40()  throws Throwable  {
	Locale locale0 = Locale.TRADITIONAL_CHINESE;
	DateFormatUtils.format((Calendar) null, ""HH:mm:ssZZ"", locale0);
}",exception,"  public void test40()  throws Throwable  {
      Locale locale0 = Locale.TRADITIONAL_CHINESE;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) null, ""HH:mm:ssZZ"", locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8647,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test41,"public void test41()  throws Throwable  {
	Locale locale0 = Locale.GERMANY;
	Calendar calendar0 = MockCalendar.getInstance(locale0);
	DateFormatUtils.format(calendar0, ""org.apache.commons.lang3.time.DateFormatUtils"", locale0);
}",exception,"  public void test41()  throws Throwable  {
      Locale locale0 = Locale.GERMANY;
      Calendar calendar0 = MockCalendar.getInstance(locale0);
      // Undeclared exception!
      try { 
        DateFormatUtils.format(calendar0, ""org.apache.commons.lang3.time.DateFormatUtils"", locale0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: o
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8648,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test42,"public void test42()  throws Throwable  {
	DateFormatUtils.format((Calendar) null, """");
}",exception,"  public void test42()  throws Throwable  {
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) null, """");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8649,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test43,"  public void test43()  throws Throwable  {
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone(92, ""EEE, dd MMM yyyy HH:mm:ss Z"");
      Locale locale0 = Locale.FRANCE;
      DateFormatUtils.format(0L, ""EEE, dd MMM yyyy HH:mm:ss Z"", (TimeZone) simpleTimeZone0, locale0);
  }",-1,"  public void test43()  throws Throwable  {
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone(92, ""EEE, dd MMM yyyy HH:mm:ss Z"");
      Locale locale0 = Locale.FRANCE;
      // Undeclared exception!
      DateFormatUtils.format(0L, ""EEE, dd MMM yyyy HH:mm:ss Z"", (TimeZone) simpleTimeZone0, locale0);
  }"
8650,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test44,"public void test44()  throws Throwable  {
	Locale locale0 = Locale.JAPANESE;
	DateFormatUtils.format(0L, (String) null, (TimeZone) null, locale0);
}",exception,"  public void test44()  throws Throwable  {
      Locale locale0 = Locale.JAPANESE;
      // Undeclared exception!
      try { 
        DateFormatUtils.format(0L, (String) null, (TimeZone) null, locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8651,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test45,"public void test45()  throws Throwable  {
	Locale locale0 = Locale.ROOT;
	DateFormatUtils.format((-3034L), ""The value %s is not in the specified inclusive range of %s to %s"", (TimeZone) null, locale0);
}",exception,"  public void test45()  throws Throwable  {
      Locale locale0 = Locale.ROOT;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((-3034L), ""The value %s is not in the specified inclusive range of %s to %s"", (TimeZone) null, locale0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: T
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8652,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test46,"public void test46()  throws Throwable  {
	TimeZone timeZone0 = TimeZone.getDefault();
	DateFormatUtils.format(0L, (String) null, timeZone0);
}",exception,"  public void test46()  throws Throwable  {
      TimeZone timeZone0 = TimeZone.getDefault();
      // Undeclared exception!
      try { 
        DateFormatUtils.format(0L, (String) null, timeZone0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8653,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test47,"public void test47()  throws Throwable  {
	TimeZone timeZone0 = TimeZone.getDefault();
	DateFormatUtils.format((-4071L), ""Gg(.%"", timeZone0);
}",exception,"  public void test47()  throws Throwable  {
      TimeZone timeZone0 = TimeZone.getDefault();
      // Undeclared exception!
      try { 
        DateFormatUtils.format((-4071L), ""Gg(.%"", timeZone0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: g
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8654,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test48,"public void test48()  throws Throwable  {
	Locale locale0 = Locale.CANADA;
	DateFormatUtils.format(1716L, (String) null, locale0);
}",exception,"  public void test48()  throws Throwable  {
      Locale locale0 = Locale.CANADA;
      // Undeclared exception!
      try { 
        DateFormatUtils.format(1716L, (String) null, locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8655,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test49,"public void test49()  throws Throwable  {
	Locale locale0 = Locale.CHINESE;
	DateFormatUtils.format((-3958L), ""nM~6e6Oh:c2:o$P/"", locale0);
}",exception,"  public void test49()  throws Throwable  {
      Locale locale0 = Locale.CHINESE;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((-3958L), ""nM~6e6Oh:c2:o$P/"", locale0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: n
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8656,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test50,"public void test50()  throws Throwable  {
	DateFormatUtils.format(0L, (String) null);
}",exception,"  public void test50()  throws Throwable  {
      // Undeclared exception!
      try { 
        DateFormatUtils.format(0L, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8657,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test51,"public void test51()  throws Throwable  {
	DateFormatUtils.format(0L, ""{J{4y{\"")cwS>rXn"");
}",exception,"  public void test51()  throws Throwable  {
      // Undeclared exception!
      try { 
        DateFormatUtils.format(0L, ""{J{4y{\"")cwS>rXn"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: J
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8658,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test52,"public void test52()  throws Throwable  {
	Locale locale0 = new Locale("""");
	DateFormatUtils.format((Date) null, """", (TimeZone) null, locale0);
}",exception,"  public void test52()  throws Throwable  {
      Locale locale0 = new Locale("""");
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Date) null, """", (TimeZone) null, locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.Calendar"", e);
      }
  }"
8659,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test53,"public void test53()  throws Throwable  {
	MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar((-1528), 0, 0);
	TimeZone timeZone0 = TimeZone.getTimeZone(""(Z|(?:[+-]d{2}d{2}))"");
	Locale locale0 = Locale.TRADITIONAL_CHINESE;
	DateFormatUtils.format((Calendar) mockGregorianCalendar0, (String) null, timeZone0, locale0);
}",exception,"  public void test53()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar((-1528), 0, 0);
      TimeZone timeZone0 = TimeZone.getTimeZone(""(Z|(?:[+-]d{2}d{2}))"");
      Locale locale0 = Locale.TRADITIONAL_CHINESE;
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) mockGregorianCalendar0, (String) null, timeZone0, locale0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // pattern
         //
         verifyException(""java.util.Objects"", e);
      }
  }"
8660,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test54,"public void test54()  throws Throwable  {
	MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
	DateFormatUtils.format((Calendar) mockGregorianCalendar0, ""1969-12-31T23:59:59"");
}",exception,"  public void test54()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) mockGregorianCalendar0, ""1969-12-31T23:59:59"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: T
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8661,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test55,"public void test55()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      String string0 = DateFormatUtils.formatUTC(1411L, ""?"", locale0);
}","assertEquals(""?"", string0);","  public void test55()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      String string0 = DateFormatUtils.formatUTC(1411L, ""?"", locale0);
      assertEquals(""?"", string0);
}"
8662,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test56,"public void test56()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
      Date date0 = mockGregorianCalendar0.getGregorianChange();
      String string0 = DateFormatUtils.format(date0, ""yyyy-MM-dd'T'HH:mm:ss"", locale0);
}","assertEquals(""1582-10-15T00:00:00"", string0);","  public void test56()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar();
      Date date0 = mockGregorianCalendar0.getGregorianChange();
      String string0 = DateFormatUtils.format(date0, ""yyyy-MM-dd'T'HH:mm:ss"", locale0);
      assertEquals(""1582-10-15T00:00:00"", string0);
}"
8663,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test57,"  public void test57()  throws Throwable  {
      DateFormatUtils dateFormatUtils0 = new DateFormatUtils();
  }",-1,"  public void test57()  throws Throwable  {
      DateFormatUtils dateFormatUtils0 = new DateFormatUtils();
  }"
8664,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test58,"public void test58()  throws Throwable  {
      String string0 = DateFormatUtils.format((-953L), ""yyyy-MM-dd'T'HH:mm:ss"", (TimeZone) null);
}","assertEquals(""1969-12-31T23:59:59"", string0);","  public void test58()  throws Throwable  {
      String string0 = DateFormatUtils.format((-953L), ""yyyy-MM-dd'T'HH:mm:ss"", (TimeZone) null);
      assertEquals(""1969-12-31T23:59:59"", string0);
}"
8665,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test59,"  public void test59()  throws Throwable  {
      Locale locale0 = Locale.FRENCH;
      DateFormatUtils.format((Calendar) null, ""23:59:59Z"", locale0);
  }",-1,"  public void test59()  throws Throwable  {
      Locale locale0 = Locale.FRENCH;
      // Undeclared exception!
      DateFormatUtils.format((Calendar) null, ""23:59:59Z"", locale0);
  }"
8666,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test60,"public void test60()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar(92, 92, 92, 92, 92);
      Date date0 = mockGregorianCalendar0.getGregorianChange();
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone(92, ""EEE, dd MMM yyyy HH:mm:ss Z"");
      String string0 = DateFormatUtils.format(date0, ""HH:mm:ssZZ"", (TimeZone) simpleTimeZone0);
}","assertEquals(""00:00:00+00:00"", string0);","  public void test60()  throws Throwable  {
      MockGregorianCalendar mockGregorianCalendar0 = new MockGregorianCalendar(92, 92, 92, 92, 92);
      Date date0 = mockGregorianCalendar0.getGregorianChange();
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone(92, ""EEE, dd MMM yyyy HH:mm:ss Z"");
      String string0 = DateFormatUtils.format(date0, ""HH:mm:ssZZ"", (TimeZone) simpleTimeZone0);
      assertEquals(""00:00:00+00:00"", string0);
}"
8667,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test61,"public void test61()  throws Throwable  {
      String string0 = DateFormatUtils.format(0L, """");
}","assertEquals("""", string0);","  public void test61()  throws Throwable  {
      String string0 = DateFormatUtils.format(0L, """");
      assertEquals("""", string0);
}"
8668,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test62,"public void test62()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      String string0 = DateFormatUtils.format(1411L, ""?"", locale0);
}","assertEquals(""?"", string0);","  public void test62()  throws Throwable  {
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      String string0 = DateFormatUtils.format(1411L, ""?"", locale0);
      assertEquals(""?"", string0);
}"
8669,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test63,"public void test63()  throws Throwable  {
      TimeZone timeZone0 = TimeZone.getDefault();
      Locale locale0 = Locale.forLanguageTag("""");
      String string0 = DateFormatUtils.format(0L, """", timeZone0, locale0);
}","assertEquals("""", string0);","  public void test63()  throws Throwable  {
      TimeZone timeZone0 = TimeZone.getDefault();
      Locale locale0 = Locale.forLanguageTag("""");
      String string0 = DateFormatUtils.format(0L, """", timeZone0, locale0);
      assertEquals("""", string0);
}"
8670,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test64,"public void test64()  throws Throwable  {
      String string0 = DateFormatUtils.formatUTC(1L, """");
}","assertEquals("""", string0);","  public void test64()  throws Throwable  {
      String string0 = DateFormatUtils.formatUTC(1L, """");
      assertEquals("""", string0);
}"
8671,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test65,"public void test65()  throws Throwable  {
      Locale locale0 = Locale.forLanguageTag("""");
      MockDate mockDate0 = new MockDate(356, 3112, 0);
      String string0 = DateFormatUtils.formatUTC((Date) mockDate0, ""Z=*"", locale0);
}","assertEquals(""+0000=*"", string0);","  public void test65()  throws Throwable  {
      Locale locale0 = Locale.forLanguageTag("""");
      MockDate mockDate0 = new MockDate(356, 3112, 0);
      String string0 = DateFormatUtils.formatUTC((Date) mockDate0, ""Z=*"", locale0);
      assertEquals(""+0000=*"", string0);
}"
8672,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test66,"public void test66()  throws Throwable  {
	MockDate mockDate0 = new MockDate(42, 42, 380, 90, 3165);
	DateFormatUtils.formatUTC((Date) mockDate0, ""{O/{ f&mmdw"");
}",exception,"  public void test66()  throws Throwable  {
      MockDate mockDate0 = new MockDate(42, 42, 380, 90, 3165);
      // Undeclared exception!
      try { 
        DateFormatUtils.formatUTC((Date) mockDate0, ""{O/{ f&mmdw"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal pattern component: O
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8673,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test67,"public void test67()  throws Throwable  {
	DateFormatUtils.format((Date) null, ""'T'HH:mm:ssZZ"");
}",exception,"  public void test67()  throws Throwable  {
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Date) null, ""'T'HH:mm:ssZZ"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.Calendar"", e);
      }
  }"
8674,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/DateFormatUtils_ESTest.java,org.apache.commons.lang3.time.DateFormatUtils_ESTest::test68,"public void test68()  throws Throwable  {
	SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1950), ""HH:dm:ssZZ"");
	DateFormatUtils.format((Calendar) null, ""HH:dm:ssZZ"", (TimeZone) simpleTimeZone0);
}",exception,"  public void test68()  throws Throwable  {
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone((-1950), ""HH:dm:ssZZ"");
      // Undeclared exception!
      try { 
        DateFormatUtils.format((Calendar) null, ""HH:dm:ssZZ"", (TimeZone) simpleTimeZone0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.lang3.time.FastDatePrinter"", e);
      }
  }"
8675,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test0,"public void test0()  throws Throwable  {
      System.setCurrentTimeMillis(0L);
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.suspend();
      stopWatch0.resume();
}",assertNull(stopWatch0.getMessage());,"  public void test0()  throws Throwable  {
      System.setCurrentTimeMillis(0L);
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.suspend();
      stopWatch0.resume();
      assertNull(stopWatch0.getMessage());
}"
